Fecha|Hora|Seccion|Titulo|Descripcion|Autor|link|hora_extraida|transformacion_datetime
26/07/2024|23:33|Venezuela|Venezuela impide ingreso a dos senadores chilenos invitados por la oposición y Santiago protesta|Tras conocer el hecho, el Ministerio de Relaciones Exteriores citó al embajador de Venezuela en Chile, Arévalo Méndez, para entregarle una nota d...|Agencia EFE|/mundo/venezuela/elecciones-venezuela-2024-venezuela-impide-ingreso-a-dos-senadores-chilenos-invitados-por-la-oposicion-y-santiago-de-chile-protesta-nicolas-maduro-edmundo-gonzalez-urrutia-ultimas-noticia/|23|2024-07-30 00:16:03.069087
26/07/2024|23:17|México|México: La ‘Reina del Sur’ es deportada a EE.UU. para enfrentar cargos de narcotráfico|Se trata de Amanda Rachelle Miller, de 33 años, quien fue detenida en Culiacán, en el estado de Sinaloa (México), y entregada a las autoridades e...|Agencia EFE|/mundo/mexico/mexico-la-reina-del-sur-es-deportada-a-estados-unidos-para-enfrentar-cargos-de-narcotrafico-amanda-rachelle-miller-ultimas-noticia/|23|2024-07-30 00:16:03.069087
26/07/2024|23:17|TV+|Israel Dreyfus es el primer eliminado de “El gran chef: Famosos, la academia”|Al ser salvada por el jurado y tras superar a Dreyfus en la Noche de Expulsados, Matilde León se dejó ver conmocionada y sorprendida por el resul...|Redacción EC|/tvmas/israel-dreyfus-es-el-primer-eliminado-de-el-gran-chef-famosos-la-academia-famosos-television-ultimas-noticia/|23|2024-07-30 00:16:03.069087
26/07/2024|23:01|Fútbol peruano|Dónde pasaron el clásico, Universitario - Alianza Lima por Liga 1|¿Dónde pasaron Universitario vs. Alianza Lima por clásico de Liga 1? Sigue la guía de canales que transmitieron el partido por INTERNET.|Redacción EC|/deporte-total/futbol-peruano/donde-ver-universitario-vs-alianza-lima-hoy-gratis-en-que-canal-transmiten-clasico-peruano-por-torneo-clausura-en-donde-pasan-alianza-u-en-vivo-por-internet-noticia/|23|2024-07-30 00:16:03.069087
26/07/2024|23:01|Fútbol peruano|Así alinearon Universitario y Alianza Lima en el clásico peruano|Mira las alineaciones que pusieron Universitario y Alianza Lima para el partido por Liga 1. |Redacción EC|/deporte-total/futbol-peruano/alineaciones-universitario-vs-alianza-lima-hoy-por-partido-de-liga-1-titulares-once-formaciones-de-alianza-vs-universitario-alineacion-del-clasico-peruano-noticia/|23|2024-07-30 00:16:03.069087
26/07/2024|23:01|Fútbol peruano|A qué hora se jugó el partido, Universitario versus Alianza Lima por Torneo Clausura|Mira los horarios en los que se jugó el clásico peruano entre Universitario vs. Alianza Lima por Torneo Clausura de la Liga 1.|Redacción EC|/deporte-total/futbol-peruano/a-que-hora-juega-universitario-vs-alianza-lima-hoy-horarios-del-clasico-peruano-en-estadio-monumental-hora-del-u-vs-al-cuando-juegan-alianza-vs-universitario-noticia/|23|2024-07-30 00:16:03.069087
26/07/2024|22:56|Fútbol peruano|"Universitario vs. Alianza Lima (2-1): resumen y goles del partido por Torneo Clausura de Liga 1 | VIDEO"|Universitario le volteó el partido 2-1 a Alianza Lima por la fecha 3 del Torneo Clausura de la Liga 1. |Redacción EC|/deporte-total/futbol-peruano/universitario-vs-alianza-lima-en-vivo-gratis-por-golperu-a-que-hora-juegan-quien-transmite-partido-y-donde-ver-el-clasico-por-torneo-clausura-de-liga-1-alineaciones-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:56|Fútbol peruano|Universitario - Alianza Lima por clásico peruano: así fue el minuto a minuto del triunfo crema |Universitario le volteó el partido 2-1 a Alianza Lima por la fecha 3 del Torneo Clausura de la Liga 1. ||/deporte-total/futbol-peruano/clasico-universitario-alianza-lima-hoy-por-internet-en-el-estadio-monumental-por-liga-1-ver-transmision-online-lbposting-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:52|Fútbol peruano|"Alianza Lima: Erick Noriega fue expulsado por agresión a Gabriel Costa | VIDEO"|El defensor de Alianza Lima golpeó al mediocampista crema y el árbitro Kevin Ortega no dudo en sancionar con tarjeta roja.|Redacción EC|/deporte-total/futbol-peruano/alianza-lima-erick-noriega-fue-expulsado-por-agresion-a-gabriel-costa-universitario-video-ultimas-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:51|Fútbol peruano|VIDEO: ver resumen y goles de Alianza Lima vs. Universitario (1-2) por Torneo Clausura de Liga 1|Universitario le volteó el partido 2-1 a Alianza Lima por la fecha 3 del Torneo Clausura de la Liga 1. |Redacción EC|/deporte-total/futbol-peruano/alianza-lima-vs-universitario-en-vivo-hoy-via-futbol-libre-tv-golperu-por-que-canal-ver-partido-en-directo-video-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:51|Fútbol peruano|"GOLPERU transmitió: Universitario vs Alianza Lima (2-1) por Torneo Clausura de Liga 1 | VIDEO"|Universitario le volteó el partido 2-1 a Alianza Lima por la fecha 3 del Torneo Clausura de la Liga 1. |Redacción EC|/deporte-total/futbol-peruano/golperu-en-vivo-partido-universitario-alianza-lima-en-movistar-tv-app-goltv-futbol-libre-tv-por-clasico-de-liga-1-video-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:49|Fútbol peruano|"Alianza Lima: Pablo Sabbag falla imperdible gol tras error de Matías Di Benedetto | VIDEO"|A los 20 minutos del segundo tiempo, tras un pase largo, el defensor crema no ejecutó bien el servicio al golero Sebastián Britos y apareció el a...|Redacción EC|/deporte-total/futbol-peruano/alianza-lima-pablo-sabbag-erro-gol-solo-frente-al-arco-de-universitario-en-el-clasico-liga-1-video-ultimas-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:47|Fútbol peruano|"Autogol de Andy Polo: Alianza Lima derrota 1-0 a Universitario por el Torneo Clausura | VIDEO"|Andy Polo anota en su propio arco, tras un centro venenoso de Sebastián Rodríguez.|Redacción EC|/deporte-total/futbol-peruano/autogol-andy-polo-hoy-con-universitario-vs-alianza-lima-en-el-clasico-peruano-ver-gol-de-alianza-lima-en-el-estadio-monumental-por-liga-1-video-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:47|Fútbol peruano|"Apareció el ‘Tunche’: Universitario empata el clásico 1-1 contra Alianza Lima por el Torneo Clausura | VIDEO"|El ‘Tunche’ Rivera anota el empate para Universitario vs Alianza Lima en el estadio Monumental.|Redacción EC|/deporte-total/futbol-peruano/gol-rivera-hoy-con-universitario-vs-alianza-lima-en-el-clasico-peruano-ver-gol-de-tunche-rivera-en-el-estadio-monumental-por-liga-1-video-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:46|Fútbol peruano|"Estalló el Monumental: autogol de Zambrano y Universitario le dio vuelta 2-1 ante Alianza Lima | VIDEO"|Carlos Zambrano anota en su propio arco y Universitario de la vuelta al marcador en el Monumental.|Redacción EC|/deporte-total/futbol-peruano/autogol-zambrano-hoy-con-universitario-vs-alianza-lima-en-el-clasico-peruano-ver-autogol-de-carlos-zambrano-en-el-estadio-monumental-por-liga-1-video-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:45|Sucesos|La Molina: Reportan desaparición de anciano de 93 años en Rinconada del Lago|Se trata de José Pastor Lártiga, quien se perdió en los últimos días en horas de la tarde en dicha jurisdicción, según informaron sus familiares.|Redacción EC|/lima/sucesos/la-molina-reportan-desaparicion-de-anciano-de-93-anos-en-rinconada-del-lago-pnp-ultimas-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|22:23|Música|Libido se reencuentra de nuevo: Integrantes originales ofrecerán conciertos en Arequipa y Trujillo|Tras el éxito de Libido en el Estadio Nacional, Salim Vera y Toño Jáuregui ofrecerán nuevos conciertos. El detalle de las fechas, costo de entrad...|Redacción EC|/luces/musica/libido-se-reencuentra-de-nuevo-integrantes-originales-ofreceran-conciertos-en-arequipa-y-trujillo-luces-ultimas-noticia/|22|2024-07-30 00:16:03.069087
26/07/2024|21:30|Deportes|PNP despliega más de 2 mil agentes por encuentro “U” - Alianza Lima|La Policía Nacional brindó detalles del operativo de seguridad antes, durante y después del partido del clásico del fútbol peruano. Desde las 8:3...|Redacción EC|/videos/deportes/pnp-despliega-mas-de-2-mil-agentes-por-encuentro-u-alianza-lima-video-nnav-tvpe-clasico-hinchas-noticia/|21|2024-07-30 00:16:03.069087
26/07/2024|21:28|Fútbol peruano|"Edison Flores falla clara ocasión de gol para Universitario en el clásico ante Alianza Lima | VIDEO"|Nuevamente el golero blanquiazul Ángelo Campos salvó su arco ante un atacante crema en el clásico de la fecha 3 del Torneo Clausura.|Redacción EC|/deporte-total/futbol-peruano/edison-flores-falla-clara-ocasion-de-gol-para-universitario-en-el-clasico-ante-alianza-lima-torneo-clausura-liga-1-video-ultimas-noticia/|21|2024-07-30 00:16:03.069087
26/07/2024|21:19|Farándula|Mónica Cabrejos revela que padece complicada enfermedad: “El dolor es muy fuerte”|Neuropatía es la enfermedad que Mónica Cabrejos reveló padecer. Con el fin de contrarrestar los dolores provocados por su afección, comentó pract...|Redacción EC|/tvmas/farandula/monica-cabrejos-revela-que-padece-complicada-enfermedad-el-dolor-es-muy-fuerte-farandula-ultimas-noticia/|21|2024-07-30 00:16:03.069087
26/07/2024|21:14|Fútbol peruano|"Martín Pérez Guedes y el mano a mano frente a Ángelo Campos que pudo ser el 1-0 de la ‘U’ | VIDEO"|A los ocho minutos de juego, el mediocampista de Universitario tuvo la chance más clara en lo que va del clásico ante Alianza Lima.|Redacción EC|/deporte-total/futbol-peruano/martin-perez-guedes-y-el-mano-a-mano-frente-a-angelo-campos-que-pudo-ser-el-1-0-de-la-u-liga-1-video-ultimas-noticia/|21|2024-07-30 00:16:03.069087
26/07/2024|21:01|Actualidad|Elecciones en Venezuela: Embajadores peruanos en retiro expresan su apoyo a Edmundo González Urrutia|En un pronunciamiento, hicieron votos para que Venezuela “recobre su democracia” y cuestionaron que Nicolás Maduro haya rechazado la observación ...|Redacción EC|/politica/actualidad/elecciones-venezuela-2024-embajadores-peruanos-en-retiro-expresan-su-apoyo-a-edmundo-gonzalez-urrutia-nicolas-maduro-venezuela-maria-corina-machado-ultimas-noticia/|21|2024-07-30 00:16:03.069087
26/07/2024|21:00|Mercados|Precio del dólar en Perú, viernes 26 de julio: a cuánto cerró el tipo de cambio hoy|Consulta la cotización en compra y venta de la moneda estadounidense en el país de este viernes 26 de julio.|Redacción EC|/economia/mercados/precio-del-dolar-en-hoy-peru-2024-a-cuanto-esta-el-dolar-este-viernes-26-de-julio-tipo-de-cambio-segun-bcrp-tasa-cotizacion-compra-y-venta-segun-bcr-dolares-a-soles-sbs-ocona-lbposting-noticia/|21|2024-07-30 00:16:03.069087
26/07/2024|20:50|Fútbol peruano|Hinchada de Universitario presentó tifo de sus victorias con título ante Alianza en Matute|Como se recuerda, ambos equipos disputaron el título nacional del 2023, y finalmente fueron los cremas los que se quedaron con el campeonato.|Redacción EC|/deporte-total/futbol-peruano/hinchada-de-universitario-presento-tifo-de-sus-victorias-con-titulo-ante-alianza-en-matute-liga-1-ultimas-noticia/|20|2024-07-30 00:16:03.069087
26/07/2024|20:40|Farándula|Rosa Fuentes, expareja de Paolo Hurtado, reaparece y habla de su reconciliación: ¿Son pareja de nuevo?|A meses de haber terminado su relación con el futbolista, Rosa Fuentes reapareció en una función del Circo de las Estrellas, haciendo una importa...|Redacción EC|/tvmas/farandula/rosa-fuentes-expareja-de-paolo-hurtado-reaparece-y-habla-de-su-reconciliacion-son-pareja-de-nuevo-farandula-ultimas-noticia/|20|2024-07-30 00:16:03.069087
26/07/2024|20:32|Madre De Dios|Madre de Dios celebra Fiestas Patrias con Misa Te Deum y desfile cívico-militar|Además, los alumnos de nivel primario del Colegio Raúl Vargas Girón del Centro Poblado Alegría entonaron las estrofas del himno nacional en la le...|Redacción EC|/peru/madre-de-dios/fiestas-patrias-madre-de-dios-celebra-aniversario-patrio-con-misa-te-deum-y-desfile-civico-militar-ultimas-noticia/|20|2024-07-30 00:16:03.069087
26/07/2024|20:23|Latinoamérica|Bolivia: Proclaman a Evo Morales como candidato presidencial para las elecciones de 2025|La proclama fue realizada por los leales a Morales en La Paz y el mismo exgobernante anunció que participará en eventos similares en otras region...|Agencia EFE|/mundo/latinoamerica/evo-morales-bolivia-proclaman-al-expresidente-como-candidato-para-las-elecciones-de-2025-luis-arce-mas-ultimas-noticia/|20|2024-07-30 00:16:03.069087
26/07/2024|20:22|Fútbol peruano|"Así recibió la hinchada de Universitario al plantel de Alianza Lima durante el calentamiento | VIDEO"|Desde antes de iniciarse el juego, los hinchas cremas se encargaron de hacer sentir la localía contra su clásico rival.|Redacción EC|/deporte-total/futbol-peruano/asi-recibio-la-hinchada-de-universitario-a-alianza-lima-durante-el-calentamiento-video-noticia/|20|2024-07-30 00:16:03.069087
26/07/2024|20:01|Fútbol peruano|Jean Ferrari: “Nadie va discutir el nivel de jugador de Gabriel Costa. Creemos en la potenciación del futbolista”|El directivo no dudó en elogiar al futbolista uruguayo nacionalizado peruano, que precisamente podría debutar con camiseta de Universitario ante ...|Redacción EC|/deporte-total/futbol-peruano/jean-ferrari-nadie-va-discutir-el-nivel-de-jugador-de-gabriel-costa-creemos-en-la-potenciacion-del-futbolista-ultimas-noticia/|20|2024-07-30 00:16:03.069087
26/07/2024|19:57|País|Cajamarca: profesor pide besos a su alumna para mejorar calificaciones|En Cajamarca, un docente fue acusado de acoso sexual contra una alumna del colegio secundario 7 de Junio. El hecho habría ocurrido el año pasado ...|Redacción EC|/videos/pais/profesor-pide-besos-a-su-alumna-para-mejorar-sus-notas-video-nnav-latv-cajamarca-acoso-sexual-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|19:56|Por qué|¿Por qué son tendencia los Minions tras la Inauguración de los Juegos Olímpicos París 2024?|Descubre la sorpresa que se llevaron todos los espectadores de la Inauguración de los Juegos Olímpicos 2024 en París.|Redacción EC|/respuestas/por-que/por-que-son-tendencia-los-minions-tras-la-inauguracion-de-los-juegos-olimpicos-paris-2024-video-tdpe-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|19:56|Fútbol peruano|Deportivo Garcilaso vence por 2-0 a Sport Boys en la tercera fecha del Torneo Clausura 2024: Resumen y goles del partido|Sigue Deportivo Garcilaso vs. Sport Boys EN VIVO desde el estadio Garcilaso de la Vega  por la tercera jornada del Torneo Clausura de la Liga 1 2...|Redacción EC|/deporte-total/futbol-peruano/deportivo-garcilaso-vs-sport-boys-en-vivo-horario-y-donde-ver-el-partido-por-la-liga-1-te-apuesto-2024-tdpe-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|19:54|Congreso|Congresista José Balcázar sobre Vladimir Cerrón: “Puedo hablar con cualquier preso, con cualquier perseguido”|Legislador de Perú Libre cuestionó a la prensa por supuestamente hacerle “bullying” a Cerrón Rojas solo por ser “un líder político” y dijo que ta...|Redacción EC|/politica/congreso/congresista-jose-balcazar-sobre-vladimir-cerron-puedo-hablar-con-cualquier-preso-con-cualquier-perseguido-kelly-portalatino-peru-libre-congreso-ultimas-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|19:20|Farándula|Brunella cuestiona a Pamela Franco por estar lejos de su hija enferma, pero Leysi responde: “Tiene que trabajar”|“Primero es tu hija”, le aconsejó Brunella Horna a Pamela Franco, quien se encuentra de gira por Europa. Leysi Suárez defendió a la cantante y pi...|Redacción EC|/tvmas/farandula/brunella-cuestiona-a-pamela-franco-por-estar-lejos-de-su-hija-enferma-pero-leysi-responde-tiene-que-trabajar-farandula-ultimas-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|19:17|Música|Boza presentará su nueva canción “Orion” con show gratis en Lima|El cantante panameño Boza, uno de los artistas urbanos del momento, ofrecerá este 29 de julio un show gratuito en el que presentará su nuevo tema...|Redacción EC|/luces/musica/boza-presentara-su-nueva-cancion-orion-con-show-gratis-en-lima-celebs-ultimas-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|19:12|Respuestas|Temblor en Perú: últimos sismos reportados|Mira aquí los reportes del Instituto Geofísico del Perú (IGP) sobre los últimos sismos en el país. |Redacción EC|/respuestas/temblor-en-peru-hoy-ultimo-sismo-de-julio-en-vivo-reporte-de-magnitud-hora-exacta-y-epicentro-segun-igp-instituto-geofisico-del-peru-arequipa-callao-lima-canete-lbposting-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|19:11|Selección|Costa Rica vs Estados Unidos Sub 20 EN VIVO - Ver transmisión de partido|Costa Rica vs Estados Unidos SUB 20 EN VIVO: sigue el partido por la fecha 3 del grupo A del Premundial CONCACAF|Redacción EC|/deporte-total/seleccion/costa-rica-vs-estados-unidos-sub-20-en-vivo-hoy-premundial-concacaf-por-espn-futbol-libre-disney-plus-vix-a-que-hora-juegan-canal-y-donde-ver-tv-online-video-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|19:08|Venezuela|Venezuela: Diosdado Cabello afirma que la oposición “más nunca” va a gobernar ese país|En una presentación ante acompañantes internacionales, el primer vicepresidente del PSUV aseguró que “la derecha amenaza” y dice que “van a queda...|Agencia EFE|/mundo/venezuela/elecciones-venezuela-2024-diosdado-cabello-afirma-que-la-oposicion-mas-nunca-va-a-gobernar-nicolas-maduro-edmundo-gonzalez-urrutia-psuv-ultimas-noticia/|19|2024-07-30 00:16:03.069087
26/07/2024|18:59|Entretenimiento|La Tinka: conoce el resultado del sorteo realizado el 24/07/24|¿Te la perdiste? Conoce los resultados que podrían cambiarte la vida jugando La Tinka. La lotería se desarrolló bajo la presencia de la Dra. Loud...|Redacción EC|/videos/entretenimiento/la-tinka-descubre-el-resultado-del-sorteo-realizado-el-240724-sorteo-resultado-ganadores-loteria-si-o-si-video-nnav-amtv-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:57|Farándula|Christian Thorsen protagoniza una renovada versión de “El Principito”|El actor, actual participante de “El Gran Chef Famosos La Academia”, forma parte de la puesta en escena inspirada en la obra de Antoine de Saint-...|Redacción EC|/tvmas/farandula/christian-thorsen-protagoniza-una-renovada-version-de-el-principito-farandula-ultimas-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:56|Maternidad|Parto prematuro o problemas en el desarrollo cerebral del feto: consecuencias de una mala función de la tiroides durante el embarazo|La función tiroidea es esencial para un embarazo saludable. Por ello, las alteraciones en la tiroides que no se detectan y abordan a tiempo puede...|Milenka Duarte|/hogar-familia/maternidad/parto-prematuro-o-problemas-en-el-desarrollo-cerebral-del-feto-consecuencias-de-una-mala-funcion-tiroidea-durante-el-embarazo-hipertiroidismo-hipotiroidismo-preeclampsia-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:30|Peruanos en el mundo|Nolberto Solano sobre posible fichaje de Renato Tapia a Boca Juniors: “Ojalá se le pueda dar”|Como se recuerda, Tapia no renovó su vínculo contractual con Celta de Vigo y maneja algunas posibilidades tanto en el fútbol europeo como sudamer...|Redacción EC|/deporte-total/peruanos-en-el-mundo/nolberto-solano-sobre-posible-fichaje-de-renato-tapia-a-boca-juniors-ojala-se-le-pueda-dar-ultimas-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:24|Fútbol peruano|Joel Raffo: “Definitivamente no está cerrado el equipo, no están cerradas las gestiones”|“Seguimos buscando la mejor oportunidad, la mejor alternativa para reforzar al equipo, considerando la planificación que se hizo a inicios de año...|Redacción EC|/deporte-total/futbol-peruano/joel-raffo-definitivamente-no-esta-cerrado-el-equipo-no-estan-cerradas-las-gestiones-sporting-cristal-ultimas-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:20|Polideportivo|"Emocionante: desfile de la delegación peruana en la inauguración de los Juegos Olímpicos París 2024 | VIDEO"|Así fue la salida de la delegación peruana en el Río Sena por la inauguración de los Juegos Olímpicos París 2024.|Redacción EC|/deporte-total/polideportivo/desfile-de-peru-en-la-inauguracion-de-los-juegos-olimpicos-paris-2024-bandera-de-peru-en-el-rio-sena-video-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:20|Justicia|Incautan inmueble de propiedad del periodista Mauricio Fernandini en San Isidro valorizado en S/377.000|Según la fiscalía, el inmueble habría sido utilizado para la comisión de actividades ilícitas vinculadas a la criminalidad organizada, actos de c...|Redacción EC|/politica/justicia/mauricio-fernandini-incautan-inmueble-de-propiedad-del-periodista-en-san-isidro-valorizado-en-377000-soles-sada-goray-fondo-mivivienda-ultimas-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:17|Polideportivo|"Rafel Nadal aparece en la inauguración de los Juegos Olímpicos París 2024 llevando la antorcha | VIDEO"|Rafael Nadal es una de las personas que llevan la antorcha olímpica en la inauguración de los Juegos Olímpicos París 2024.|Redacción EC|/deporte-total/polideportivo/rafel-nadal-aparece-en-la-inauguracion-de-los-juegos-olimpicos-paris-2024-llevando-la-antorcha-video-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:15|Streaming|"Lady Gaga y su show a la francesa en los Juegos Olímpicos París 2024 | VIDEO "|La cantante estadounidense ofreció un vistoso show inspirado en el cabaret francés durante la primera parte de la inauguración de los Juegos Olím...|Agencia AFP|/saltar-intro/streaming/lady-gaga-asi-fue-su-show-en-la-ceremonia-de-inauguracion-de-los-juegos-olimpicos-paris-2024-video-fotos-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:11|Inteligencia Artificial|Meta AI aterriza en Perú: ¿qué es y cómo usar este nuevo asistente de IA en WhatsApp?|Esta herramienta te dejará hacer preguntas, crear imágenes y usar la IA en chats grupales para facilitar tus conversaciones|Redacción EC|/tecnologia/inteligencia-artificial/meta-ai-aterriza-en-peru-que-es-y-como-usar-este-nuevo-asistente-de-ia-en-whatsapp-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|18:07|Deportes|¡Fiesta total! París 2024 rompe con gran inauguración en el Río Sena |Ya han sido inaugurados los Juegos Olímpicos París 2024. Por primera vez en la historia se dio esta ceremonia, no en un estadio, sino en el exter...|Redacción EC|/videos/deportes/paris-2024-rompe-con-gran-inauguracion-en-el-rio-sena-video-nnav-tvpe-juegos-olimpicos-ceremonia-noticia/|18|2024-07-30 00:16:03.069087
26/07/2024|17:59|País|Peatón fallece tras ser atropellado por bus en Magdalena del Mar|Un trágico accidente de tránsito ocurrió hoy en la intersección de las avenidas Brasil y Javier Prado en Magdalena del Mar. Tres vehículos colisi...|Redacción EC|/videos/pais/magdalena-bus-se-despista-y-atropella-a-joven-cuando-cruzaba-la-pista-nnav-viral-video-noticia/|17|2024-07-30 00:16:03.069087
26/07/2024|17:51|Por qué|¿Por qué hoy, viernes 26 de julio es día no laborable nacional y qué se celebra en Perú? |Miles de trabajadores públicos y privados podrán gozar de un feriado largo a partir del viernes 26 de julio. Conoce los motivos en la siguiente n...|Redacción EC|/respuestas/por-que/se-celebra-algo-el-26-de-julio-esta-es-la-razon-por-la-que-es-dia-no-laborable-segun-el-peruano-tdpe-noticia/|17|2024-07-30 00:16:03.069087
26/07/2024|17:50|Farándula|Leslie Shaw desata polémica en “El gran chef”: “Durarás poco”, le advirtió Giacomo Bocchio|¿La sacarán del “reality” por conflictiva? Hoy, viernes 26 de julio, se define su permanencia en “El gran chef: Famosos”. Competirá en la Noche d...|Redacción EC|/tvmas/farandula/leslie-shaw-desata-polemica-en-el-gran-chef-duraras-poco-le-advirtio-giacomo-bocchio-television-latina-tv-ultimas-noticia/|17|2024-07-30 00:16:03.069087
26/07/2024|17:19|Fútbol peruano|Comerciantes Unidos vence por 2-1 a Carlos Manucci: Resumen y goles del partido por la Liga 1 Te Apuesto 2024|Sigue en vivo todas las incidencias del partido entre Comerciantes Unidos y Carlos Manucci correspondiente a la fecha 3 de la Primera División de...|Redacción EC|/deporte-total/futbol-peruano/ver-comerciantes-unidos-vs-carlos-manucci-por-la-liga-1-a-que-hora-inicia-el-partido-del-torneo-clausura-2024-directv-l1-liga-1-max-video-tdpe-noticia/|17|2024-07-30 00:16:03.069087
26/07/2024|17:11|Sucesos|Migraciones informa que quedó sin efecto huelga anunciada por sindicato de trabajadores|En consecuencia, las labores de control migratorio se desarrollarán con normalidad en el aeropuerto Jorge Chávez y en todos los puestos de contro...|Redacción EC|/lima/sucesos/migraciones-informa-que-quedo-sin-efecto-huelga-anunciada-por-sindicato-de-trabajadores-fiestas-patrias-ultimas-noticia/|17|2024-07-30 00:16:03.069087
26/07/2024|16:59|Entretenimiento|Anthony Aranda responde a críticas de Christian Domínguez: “Parece un chiste mal contado”|Christian Domínguez habló sobre la infidelidad de Melissa Paredes a Rodrigo ‘El Gato’ Cuba. El cantante cuestionó la actitud de su ex compañera d...|Redacción EC|/videos/entretenimiento/anthony-aranda-responde-a-christian-dominguez-parece-un-chiste-mal-contado-video-nnav-amtv-melissa-paredes-noticia/|16|2024-07-30 00:16:03.069087
26/07/2024|16:57|Mexico|"Resumen Inauguración Juegos Olímpicos 2024 | VIDEO"|Revive lo mejor de la inauguración de los Juegos Olímpicos París 2024 con el río Sena y la capital francesa como protagonista|Redacción EC|/deporte-total/mexico/canal-5-en-vivo-inauguracion-juegos-olimpicos-2024-por-internet-online-gratis-via-tudn-canal-5-televisa-vix-claro-sports-pluto-youtube-telemundo-peacock-nbc-donde-ver-y-horario-video-mx-us-noticia/|16|2024-07-30 00:16:03.069087
26/07/2024|16:57|Negocios|Bodytech sobre cese de operaciones en Perú: “Es una decisión de negocio”|La compañía Fitness Market que también hace parte del Grupo Bodytech y  que se especializa en el diseño y adecuación de gimnasios en el segmento ...|Redacción EC|/economia/negocios/bodytech-sobre-cese-de-operaciones-en-peru-es-una-decision-de-negocio-i-ultimas-noticia/|16|2024-07-30 00:16:03.069087
26/07/2024|16:54|Qué|¡Lo tiene decidido! Mark Vito fue consultado sobre una supuesta boda con Sofía Chirinos y esta fue su sorprendente respuesta|El exesposo de Keiko Fujimori se refirió al futuro de su relación con su joven pareja. |Redacción EC|/respuestas/que/lo-tiene-decidido-mark-vito-fue-consultado-sobre-una-supuesta-boda-con-sofia-chirinos-y-esta-fue-su-sorprendente-respuesta-tdpe-noticia/|16|2024-07-30 00:16:03.069087
26/07/2024|16:51|Polideportivo|VIDEO: resumen de la inauguración Juegos Olímpicos 2024|Revive lo mejor de la inauguración de los Juegos Olímpicos París 2024 con el río Sena y la capital francesa como protagonista|Redacción EC|/deporte-total/polideportivo/ver-inauguracion-juegos-olimpicos-en-vivo-ceremonia-de-apertura-de-paris-2024-gratis-hoy-por-internet-via-youtube-atv-directv-claro-sports-dgo-canal-5-tv-publica-tyc-chilevision-caracol-nbc-rts-vix-la-1-tve-rtve-eurosport-tv-online-video-noticia/|16|2024-07-30 00:16:03.069087
26/07/2024|16:50|Automotriz|Autos históricos: ¿cuál es el carro que atravesó el Muro de Berlín y cuáles son sus características?|Este vehículo nació en la Alemania comunista, pero con la caída del Muro de Berlín, se convirtió en una de las representaciones de la reunificaci...|Diego Barrio de Mendoza|/ruedas-tuercas/automotriz/autos-historicos-cual-es-el-carro-que-atraveso-el-muro-de-berlin-y-cuales-son-sus-caracteristicas-peru-mexico-espana-estados-unidos-noticia/|16|2024-07-30 00:16:03.069087
26/07/2024|16:36|Accidentes|Magdalena: un muerto en grave accidente de tránsito entre avenidas Brasil y Javier Prado|Dos unidades de transporte público y una moto protagonizaron un triple choque en la intersección de las citadas vías. Más de 30 personas quedaron...|Redacción EC|/lima/accidentes/magdalena-reportan-grave-accidente-de-transito-entre-avenidas-brasil-y-javier-prado-bus-triple-choque-ultimas-noticia/|16|2024-07-30 00:16:03.069087
